x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-0.98,0.3753110989,0.3753111174,0.3753110988,-0.8304973705,-0.8304973904,-0.8304973705,0.5570225468,0.5570225451,0.5570225468,-1.490958266,-1.479338296,-1.490987956,-1.370461484,-1.268745875,-1.409746158,2.941257811,2.839542202,2.980542485,-0.7752974968,-0.8156741996,-0.7752927794,1.173560129,1.261119948,1.171003707,1.795259466,1.788009925,1.795275578,0.6142014132,0.5258749286,0.616758875,1.372441805,1.270662979,1.410866995,0.1983545222,0.3001333474,0.1599293316,1.550798993,1.55057495,1.55079806
-0.978,0.3760624722,0.3760624903,0.3760624722,-0.8293816651,-0.8293816846,-0.8293816651,0.5586824264,0.5586824248,0.5586824264,-1.484531508,-1.473199197,-1.484567026,-1.360648078,-1.264086722,-1.39898483,2.931444405,2.834883048,2.969781157,-0.7742762762,-0.8138270327,-0.7742702021,1.172122635,1.257818631,1.168752319,1.789925641,1.782869995,1.789943637,0.6114503022,0.5250061437,0.614821854,1.362930522,1.266379567,1.400038278,0.2078658045,0.3044167598,0.1707580485,1.548799875,1.548576893,1.548798777
-0.976,0.3768153497,0.3768153675,0.3768153497,-0.8282626423,-0.8282626613,-0.8282626423,0.5603400712,0.5603400697,0.5603400712,-1.478142801,-1.467091402,-1.478183455,-1.351266743,-1.259451291,-1.388445661,2.922063069,2.830247618,2.959241988,-0.7732530116,-0.8119929211,-0.7732457106,1.170693336,1.254561395,1.166584908,1.784630533,1.777763858,1.784650103,0.6087059117,0.5241077772,0.6128157472,1.353864866,1.262127218,1.389476194,0.2169314605,0.308669109,0.1813201332,1.546800933,1.546579089,1.54679969
-0.974,0.3775697346,0.3775697519,0.3775697346,-0.8271403064,-0.827140325,-0.8271403063,0.5619954747,0.5619954732,0.5619954747,-1.471791756,-1.461014676,-1.471836898,-1.342264253,-1.254839367,-1.378123637,2.91306058,2.825635694,2.948919964,-0.772227699,-0.8101716182,-0.772219295,1.16927219,1.251347581,1.164497941,1.779373758,1.77269125,1.779394614,0.6059681952,0.5231804089,0.6107440016,1.345190969,1.257905639,1.379174022,0.2256053573,0.3128906881,0.191622305,1.544802183,1.544581551,1.544800815
-0.972,0.3783256297,0.3783256466,0.3783256297,-0.8260146619,-0.8260146801,-0.8260146619,0.5636486302,0.5636486288,0.5636486302,-1.46547799,-1.454968783,-1.465527008,-1.33359746,-1.250250734,-1.368013834,2.904393787,2.821047061,2.938810161,-0.7712003345,-0.8083628807,-0.7711909454,1.167859155,1.24817654,1.16248799,1.774154937,1.767651909,1.774176811,0.6032371066,0.5222246094,0.6086099595,1.336865116,1.253714539,1.369125181,0.2339312107,0.3170817876,0.2016711458,1.542803641,1.542584291,1.542802165
-0.97,0.3790830381,0.3790830547,0.3790830381,-0.8248857133,-0.8248857312,-0.8248857133,0.5652995312,0.5652995297,0.5652995312,-1.459201128,-1.448953491,-1.459253446,-1.325230809,-1.245685179,-1.358111413,2.896027136,2.816481506,2.92890774,-0.770170914,-0.8065664688,-0.7701606523,1.166454192,1.245047631,1.160551728,1.768973694,1.762645572,1.76899634,0.6005126,0.5212409399,0.6064168608,1.328851244,1.249553632,1.359323224,0.2419450828,0.3212426947,0.2114731029,1.540805322,1.540587322,1.540803756
-0.968,0.3798419629,0.3798419791,0.3798419628,-0.8237534653,-0.8237534827,-0.8237534652,0.5669481709,0.5669481695,0.5669481709,-1.452960795,-1.44296857,-1.453015875,-1.317134591,-1.241142491,-1.348411623,2.887930918,2.811938817,2.91920795,-0.7691394336,-0.8047821457,-0.769128406,1.16505726,1.241960225,1.158685933,1.763829661,1.757671983,1.763852851,0.59779463,0.520229953,0.6041678454,1.321119187,1.245422633,1.349761836,0.24967714,0.3253736942,0.2210344906,1.538807243,1.538590655,1.538805603
-0.966,0.380602407,0.3806024228,0.3806024069,-0.8226179222,-0.8226179392,-0.8226179221,0.5685945428,0.5685945415,0.5685945428,-1.446756626,-1.437013789,-1.446813962,-1.309283678,-1.236622459,-1.338909799,2.880080004,2.807418786,2.909706126,-0.7681058892,-0.8030096781,-0.7680941973,1.163668319,1.238913702,1.156887477,1.758722472,1.752730884,1.758745995,0.5950831513,0.5191921923,0.6018659548,1.313643403,1.241321259,1.340434834,0.2571529237,0.3294750676,0.2303614928,1.536809419,1.536594304,1.53680772
-0.964,0.3813643735,0.381364389,0.3813643735,-0.8214790886,-0.8214791052,-0.8214790886,0.5702386404,0.570238639,0.5702386404,-1.440588256,-1.431088923,-1.440647375,-1.301656594,-1.232124878,-1.329601359,2.872452921,2.802921205,2.900397685,-0.767070277,-0.8012488357,-0.7670580171,1.162287329,1.235907449,1.155153333,1.753651768,1.747822023,1.753675431,0.5923781192,0.5181281929,0.5995141348,1.306402038,1.237249233,1.331336162,0.2643942886,0.333547094,0.2394601647,1.534811867,1.534598282,1.534810123
-0.962,0.3821278655,0.3821278806,0.3821278654,-0.8203369691,-0.8203369854,-0.8203369691,0.571880457,0.5718804557,0.571880457,-1.434455329,-1.425193745,-1.434515788,-1.294234812,-1.227649541,-1.320481804,2.865031139,2.798445867,2.891278131,-0.7660325928,-0.7994993915,-0.7660198564,1.160914252,1.232940864,1.153480565,1.748617194,1.742945148,1.748640821,0.5896794892,0.517038481,0.5971152375,1.299376217,1.233206277,1.322459892,0.2714201096,0.3375900496,0.2483364352,1.532814602,1.532602601,1.532812825
-0.96,0.382892886,0.3828929008,0.3828928859,-0.8191915683,-0.8191915842,-0.8191915683,0.5735199861,0.5735199848,0.5735199861,-1.428357491,-1.419328032,-1.428418878,-1.287002218,-1.223196244,-1.311546718,2.857798544,2.793992571,2.882343045,-0.7649928327,-0.7977611215,-0.7649797063,1.159549047,1.230013354,1.151866331,1.743618399,1.73810001,1.743641828,0.5869872169,0.5159235746,0.594672023,1.292549504,1.229192119,1.313800218,0.2782468227,0.3416042077,0.2569961088,1.53081764,1.530607273,1.530815844
-0.958,0.383659438,0.3836594525,0.383659438,-0.8180428907,-0.8180429062,-0.8180428907,0.5751572211,0.5751572198,0.5751572211,-1.422294393,-1.413491562,-1.422356325,-1.279944688,-1.218764787,-1.302791765,2.850741015,2.789561114,2.873588092,-0.7639509928,-0.796033805,-0.7639375582,1.158191677,1.227124334,1.150307879,1.738655038,1.733286361,1.738678122,0.5843012586,0.5147839832,0.5921871618,1.28590748,1.225206488,1.305351459,0.2848888468,0.3455898392,0.2654448675,1.528820997,1.528612313,1.528819192
-0.956,0.3844275248,0.3844275389,0.3844275247,-0.816890941,-0.8168909561,-0.8168909409,0.5767921555,0.5767921542,0.5767921555,-1.416265692,-1.407684115,-1.416327812,-1.273049767,-1.214354968,-1.294212688,2.843846094,2.785151295,2.865009015,-0.762907069,-0.7943172241,-0.7628934035,1.156842103,1.224273227,1.148802546,1.733726769,1.728503957,1.733749376,0.5816215706,0.5136202082,0.5896632367,1.279437412,1.221249115,1.297108054,0.2913589149,0.3495472122,0.273688273,1.526824689,1.526617734,1.526822886
-0.954,0.3851971492,0.385197163,0.3851971491,-0.8157357236,-0.8157357385,-0.8157357236,0.5784247827,0.5784247815,0.5784247827,-1.410271047,-1.401905472,-1.410333025,-1.2663064,-1.209966591,-1.285805311,2.837102727,2.780762918,2.856601638,-0.7618610574,-0.792611164,-0.761847234,1.155500287,1.221459468,1.147347753,1.728833255,1.723752556,1.728855265,0.5789481096,0.5124327425,0.5871027445,1.273127988,1.217319735,1.289064558,0.2976683389,0.3534765919,0.2817317687,1.524828731,1.524623547,1.52482694
-0.952,0.3859683144,0.3859683279,0.3859683143,-0.8145772434,-0.8145772579,-0.8145772433,0.5800550962,0.580055095,0.5800550962,-1.404310123,-1.396155417,-1.404371653,-1.259704725,-1.20559946,-1.277565533,2.830501052,2.776395786,2.84836186,-0.760812954,-0.790915413,-0.7607990413,1.154166192,1.218682496,1.145941008,1.723974165,1.719031916,1.72399547,0.5762808327,0.5112220714,0.5845080985,1.266969103,1.213418086,1.281215645,0.3038272236,0.3573782411,0.2895806815,1.52283314,1.522629767,1.522831369
-0.95,0.3867410235,0.3867410367,0.3867410234,-0.8134155048,-0.813415519,-0.8134155048,0.5816830895,0.5816830883,0.5816830895,-1.398382589,-1.390433735,-1.39844339,-1.253235898,-1.201253378,-1.26948933,2.824032224,2.772049705,2.840285657,-0.7597627549,-0.7892297622,-0.7597488174,1.152839779,1.215941762,1.1445799,1.719149169,1.714341799,1.719169674,0.5736196971,0.5099886721,0.5818816298,1.260951687,1.209543907,1.273556103,0.3098446397,0.36125242,0.2972402237,1.520837931,1.520636407,1.520836189
-0.948,0.3875152795,0.3875152924,0.3875152795,-0.8122505126,-0.8122505264,-0.8122505125,0.583308756,0.5833087549,0.583308756,-1.392488119,-1.384740212,-1.392547931,-1.246891951,-1.196928155,-1.261572754,2.817688278,2.767724482,2.832369081,-0.758710456,-0.7875540056,-0.7586965544,1.151521013,1.213236723,1.1432621,1.714357945,1.70968197,1.714377564,0.5709646604,0.5087330139,0.5792255896,1.255067559,1.205696941,1.266080832,0.3157287677,0.3650993862,0.3047154953,1.51884312,1.518643479,1.518841415
-0.946,0.3882910856,0.3882910982,0.3882910856,-0.8110822713,-0.8110822848,-0.8110822713,0.5849320893,0.5849320883,0.5849320893,-1.38662639,-1.379074638,-1.386684976,-1.240665679,-1.1926236,-1.253811931,2.811462006,2.763419927,2.824608257,-0.7576560534,-0.7858879404,-0.7576422444,1.150209856,1.210566846,1.141985357,1.709600171,1.705052194,1.709618832,0.5683156805,0.5074555586,0.5765421508,1.249309311,1.201876932,1.258784842,0.3214870155,0.3689193945,0.3120114851,1.516848723,1.516650998,1.516847061
-0.944,0.3890684449,0.3890684572,0.3890684448,-0.8099107858,-0.809910799,-0.8099107857,0.5865530829,0.5865530819,0.5865530829,-1.380797083,-1.373436801,-1.380854226,-1.234550538,-1.188339523,-1.246203059,2.805346865,2.75913585,2.816999386,-0.7565995432,-0.7842313661,-0.7565858797,1.148906272,1.207931604,1.140747497,1.704875533,1.700452239,1.70489317,0.5656727156,0.5061567602,0.5738334099,1.243670209,1.198083629,1.251663253,0.3271261178,0.3727126976,0.3191330734,1.514854756,1.514658977,1.514853144
-0.942,0.3898473604,0.3898473725,0.3898473604,-0.8087360606,-0.8087360735,-0.8087360605,0.5881717303,0.5881717293,0.5881717303,-1.374999883,-1.367826494,-1.375055387,-1.228540565,-1.184075737,-1.23874241,2.799336891,2.754872064,2.809538737,-0.7555409213,-0.7825840855,-0.7555274529,1.147610224,1.205330479,1.13954642,1.700183719,1.695881875,1.700200277,0.5630357242,0.5048370653,0.5711013888,1.238144108,1.194316782,1.244711294,0.3326522189,0.3764795452,0.3260850332,1.512861233,1.512667429,1.512859677
-0.94,0.3906278354,0.3906278471,0.3906278353,-0.8075581004,-0.807558113,-0.8075581004,0.589788025,0.589788024,0.589788025,-1.369234481,-1.36224351,-1.369288167,-1.222630306,-1.179832057,-1.231426327,2.793426632,2.750628384,2.802222653,-0.7544801838,-0.780945904,-0.7544669565,1.146321678,1.202762963,1.138380101,1.695524422,1.691340873,1.695539854,0.560404665,0.5034969131,0.5683480365,1.232725383,1.190576142,1.237924294,0.3380709436,0.3802201848,0.3328720326,1.510868172,1.510676368,1.510866676
-0.938,0.3914098728,0.3914098843,0.3914098728,-0.80637691,-0.8063769223,-0.80637691,0.5914019606,0.5914019596,0.5914019606,-1.363500569,-1.356687644,-1.363552277,-1.21681476,-1.175608299,-1.224251221,2.787611087,2.746404626,2.795047548,-0.7534173268,-0.7793166296,-0.7534043833,1.145040596,1.200228551,1.137246587,1.690897337,1.686829009,1.690911606,0.5577794971,0.5021367356,0.5655752309,1.22740887,1.186861465,1.231297691,0.3433874565,0.3839348614,0.3394986358,1.508875587,1.508685807,1.508874156
-0.936,0.3921934759,0.3921934871,0.3921934759,-0.8051924941,-0.8051925062,-0.8051924941,0.5930135305,0.5930135296,0.5930135305,-1.357797846,-1.351158693,-1.357847432,-1.211089327,-1.171404282,-1.217213575,2.781885654,2.742200609,2.788009902,-0.7523523464,-0.7776960732,-0.7523397261,1.143766945,1.19772675,1.136143994,1.686302164,1.682346059,1.686315239,0.5551601796,0.5007569575,0.5627847803,1.222189813,1.183172509,1.224827021,0.3486065137,0.3876238175,0.3459693057,1.506883494,1.50669576,1.506882132
-0.934,0.3929786478,0.3929786587,0.3929786477,-0.8040048575,-0.8040048692,-0.8040048575,0.5946227284,0.5946227275,0.5946227284,-1.35212601,-1.345656455,-1.352173348,-1.205449765,-1.167219824,-1.210309939,2.776246092,2.738016151,2.781106265,-0.7512852385,-0.7760840483,-0.7512729778,1.142500689,1.195257072,1.135070506,1.681738609,1.677891799,1.681750465,0.5525466723,0.4993579963,0.5599784252,1.21706382,1.179509033,1.218507922,0.3537325068,0.3912872933,0.352288405,1.504891909,1.504706241,1.50489062
-0.932,0.3937653915,0.3937654022,0.3937653915,-0.8028140048,-0.8028140163,-0.8028140048,0.5962295478,0.5962295469,0.5962295478,-1.346484769,-1.34018073,-1.346529745,-1.199892149,-1.163054747,-1.203536929,2.770688476,2.733851074,2.774333255,-0.7502159992,-0.774480371,-0.7502041315,1.141241794,1.192819037,1.134024375,1.677206377,1.673466011,1.677216998,0.549938935,0.4979402627,0.5571578403,1.212026825,1.1758708,1.212336129,0.3587695013,0.3949255264,0.3584601982,1.502900848,1.502717263,1.502899634
-0.93,0.3945537104,0.3945537208,0.3945537103,-0.8016199409,-0.8016199521,-0.8016199409,0.5978339823,0.5978339814,0.5978339823,-1.340873829,-1.334731319,-1.340916347,-1.194412844,-1.158908874,-1.196891228,2.765209171,2.729705201,2.767687555,-0.7491446246,-0.7728848603,-0.7491331804,1.139990225,1.190412174,1.133003917,1.672705182,1.669068476,1.672714557,0.5473369277,0.4965041605,0.5543246352,1.207075057,1.172257575,1.206307473,0.3637212696,0.3985387522,0.3644888533,1.500910325,1.50072884,1.50090919
-0.928,0.3953436074,0.3953436176,0.3953436074,-0.8004226705,-0.8004226814,-0.8004226705,0.5994360254,0.5994360246,0.5994360254,-1.335292903,-1.329308025,-1.335332878,-1.189008473,-1.15478203,-1.190369586,2.759804799,2.725578357,2.761165913,-0.7480711108,-0.7712973374,-0.7480601179,1.138745948,1.188036017,1.132007512,1.668234737,1.664698978,1.66824286,0.544740611,0.4950500866,0.5514803571,1.202205007,1.168669123,1.200417883,0.3685913198,0.4021272036,0.3703784435,1.498920357,1.498740986,1.498919303
-0.926,0.3961350859,0.3961350958,0.3961350858,-0.7992221984,-0.7992222091,-0.7992221984,0.6010356708,0.60103567,0.6010356708,-1.329741706,-1.323910653,-1.329779068,-1.183675889,-1.150674042,-1.183968815,2.754472216,2.721470369,2.754765142,-0.7469954537,-0.7697176262,-0.7469849373,1.137508929,1.185690108,1.131033602,1.66379476,1.660357303,1.663801634,0.5421499453,0.4935784312,0.5486264913,1.197413405,1.165105215,1.194663378,0.3733829215,0.4056911113,0.3761329486,1.496930959,1.496753715,1.496929987
-0.924,0.3969281488,0.3969281586,0.3969281488,-0.7980185294,-0.7980185398,-0.7980185294,0.6026329121,0.6026329113,0.6026329121,-1.324219958,-1.31853901,-1.324254648,-1.178412162,-1.146584736,-1.17768579,2.749208488,2.717381063,2.748482117,-0.7459176496,-0.7681455532,-0.7459076322,1.136279135,1.183373996,1.130080688,1.659384975,1.656043239,1.659390603,0.5395648917,0.492089578,0.5457644634,1.192697199,1.161565623,1.18904007,0.3780991279,0.4092307037,0.3817562569,1.494942147,1.49476704,1.494941259
-0.922,0.3977227995,0.397722809,0.3977227995,-0.7968116683,-0.7968116785,-0.7968116683,0.6042277428,0.604227742,0.6042277428,-1.31872738,-1.313192901,-1.318759353,-1.173214549,-1.142513943,-1.171517451,2.744010876,2.71331027,2.742313778,-0.7448376944,-0.7665809474,-0.7448281962,1.135056533,1.181087238,1.129147333,1.655005107,1.651756576,1.655009499,0.5369854114,0.490583904,0.5428956409,1.188053531,1.15805012,1.18354416,0.3827427953,0.4127462067,0.3872521668,1.492953936,1.492780976,1.492953133
-0.92,0.3985190411,0.3985190504,0.3985190411,-0.79560162,-0.79560163,-0.79560162,0.6058201566,0.6058201559,0.6058201566,-1.313263699,-1.307872138,-1.313292918,-1.168080485,-1.138461494,-1.165460797,2.738876812,2.709257821,2.736257124,-0.7437555843,-0.7650236401,-0.743746623,1.133841089,1.178829395,1.128232155,1.650654883,1.647497104,1.650658055,0.5344114656,0.4890617799,0.5400213339,1.183479726,1.154558483,1.178171939,0.3873166009,0.4162378443,0.392624388,1.490966341,1.490795536,1.490965624
-0.918,0.3993168767,0.3993168858,0.3993168767,-0.7943883893,-0.7943883991,-0.7943883893,0.6074101472,0.6074101464,0.6074101472,-1.307828644,-1.302576529,-1.307855083,-1.163007565,-1.134427221,-1.159512889,2.733803892,2.705223548,2.730309216,-0.7426713153,-0.7634734651,-0.7426629066,1.132632771,1.176600038,1.127333827,1.646334037,1.643264618,1.646336006,0.5318430162,0.4875235701,0.5371427975,1.178973269,1.151090489,1.172919783,0.3918230579,0.4197058378,0.3978765437,1.488979378,1.488810734,1.488978747
-0.916,0.4001163097,0.4001163185,0.4001163096,-0.7931719811,-0.7931719906,-0.7931719811,0.6089977081,0.6089977074,0.6089977081,-1.302421948,-1.297305889,-1.302445591,-1.157993527,-1.13041096,-1.153670847,2.728789854,2.701207286,2.724467174,-0.7415848835,-0.7619302587,-0.7415770407,1.131431547,1.174398743,1.126451079,1.642042304,1.639058912,1.642043091,0.529280025,0.4859696326,0.5342612324,1.174531797,1.14764592,1.167784155,0.3962645299,0.4231504068,0.4030121716,1.486993063,1.486826585,1.486992518
-0.914,0.400917343,0.4009173517,0.400917343,-0.7919524001,-0.7919524094,-0.7919524001,0.610582833,0.6105828323,0.610582833,-1.297043345,-1.292060029,-1.297064187,-1.153036247,-1.126412544,-1.14793185,2.723832574,2.697208871,2.718728177,-0.7404962851,-0.7603938594,-0.7404890195,1.130237384,1.172225093,1.125582694,1.637779423,1.634879784,1.637779054,0.5267224542,0.4844003194,0.531377787,1.170153084,1.144224559,1.162761601,0.4006432424,0.4265717682,0.4080347258,1.48500741,1.484843101,1.485006951
-0.912,0.4017199801,0.4017199885,0.4017199801,-0.7907296514,-0.7907296604,-0.7907296514,0.6121655156,0.6121655149,0.6121655156,-1.291692575,-1.286838766,-1.291710617,-1.148133722,-1.122431813,-1.142293135,2.718930049,2.69322814,2.713089461,-0.739405516,-0.7588641083,-0.7393988371,1.12905025,1.170078677,1.124727504,1.633545135,1.630727032,1.633543637,0.5241702663,0.4828159763,0.5284935582,1.165835032,1.14082619,1.157848749,0.4049612948,0.4299701371,0.4129475778,1.483022434,1.482860298,1.483022062
-0.91,0.402524224,0.4025242323,0.402524224,-0.7895037397,-0.7895037485,-0.7895037397,0.6137457495,0.6137457488,0.6137457495,-1.286369381,-1.281641915,-1.286384633,-1.143284062,-1.118468605,-1.136751995,2.714080389,2.689264932,2.707548322,-0.7383125725,-0.7573408485,-0.7383064877,1.127870115,1.167959091,1.123884395,1.629339186,1.626600457,1.62933659,0.5216234239,0.4812169431,0.5256095932,1.161575657,1.137450601,1.153042308,0.4092206696,0.4333457263,0.4177540186,1.481038153,1.480878189,1.481037865
-0.908,0.4033300781,0.4033300861,0.4033300781,-0.78827467,-0.7882746786,-0.78827467,0.6153235284,0.6153235278,0.6153235284,-1.281073506,-1.276469296,-1.281085986,-1.138485482,-1.114522761,-1.131305781,2.709281809,2.685319088,2.702102107,-0.7372174506,-0.7558239256,-0.7372119656,1.126696946,1.165865937,1.123052299,1.625161324,1.622499861,1.625157663,0.51908189,0.479603554,0.5227268905,1.157373085,1.13409758,1.148339067,0.4134232417,0.4366987463,0.4224572599,1.479054579,1.478896788,1.479054376
-0.906,0.4041375454,0.4041375533,0.4041375454,-0.7870424472,-0.7870424556,-0.7870424472,0.6168988461,0.6168988454,0.6168988461,-1.2758047,-1.271320726,-1.275814433,-1.133736295,-1.110594122,-1.125951897,2.704532622,2.681390448,2.696748224,-0.7361201465,-0.7543131874,-0.7361152652,1.125530713,1.163798824,1.122230198,1.621011299,1.618425049,1.621006609,0.5165456277,0.4779761368,0.5198464013,1.15322554,1.130766921,1.143735892,0.4175707865,0.4400294058,0.4270604353,1.47707173,1.476916109,1.477071609
-0.904,0.4049466293,0.404946637,0.4049466293,-0.7858070763,-0.7858070845,-0.7858070763,0.6184716961,0.6184716955,0.6184716961,-1.270562713,-1.266196028,-1.27056973,-1.129034903,-1.106682531,-1.120687805,2.699831229,2.677478858,2.691484131,-0.7350206562,-0.752808484,-0.735016381,1.124371384,1.161757365,1.121417118,1.616888867,1.614375825,1.616883185,0.5140146003,0.4763350142,0.5169690311,1.14913134,1.127458416,1.139229725,0.4216649871,0.4433379113,0.431566602,1.475089619,1.474936167,1.47508958
-0.902,0.405757333,0.4057573405,0.405757333,-0.7845685621,-0.7845685701,-0.7845685621,0.6200420723,0.6200420717,0.6200420723,-1.2653473,-1.261095024,-1.265351638,-1.124379789,-1.102787835,-1.115511016,2.695176115,2.673584161,2.686307343,-0.7339189759,-0.7513096675,-0.7339153076,1.123218929,1.159741182,1.120612134,1.612793784,1.610351999,1.612787148,0.5114887715,0.4746805029,0.5140956402,1.145088886,1.12417186,1.134817584,0.425707441,0.4466244669,0.4359787424,1.473108262,1.472956975,1.473108304
