x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-1,0.3678794412,0.375,0.3687930449,-0.8414709848,-0.8333333333,-0.8405585048,0.5403023059,0.5416666667,0.5403816273,-1.557407725,-1.333333333,-1.517714023,-1.570796327,-1.166666667,-1.377300033,3.141592654,2.737462993,2.948096359,-0.7853981634,-0.6666666667,-0.7770746645,1.188395106,1.39791078,1.435098455,1.850815718,1.708333333,1.83610117,0.6420926159,0.3698056262,0.3875212879,1.570796327,1.153405059,1.393310169,0,0.417391268,0.1774861582,1.570796327,1.618731497,1.575115724
-0.998,0.3686159363,0.3756676667,0.3695013029,-0.840388698,-0.8323313347,-0.8395052675,0.5419841661,0.543332332,0.5420598383,-1.550577951,-1.329337331,-1.512363895,-1.507540228,-1.163668665,-1.372640852,3.078336555,2.734464992,2.943437179,-0.7843971627,-0.6666626693,-0.7763119865,1.186873315,1.394586745,1.426949084,1.845072352,1.70467366,1.831128052,0.6392716689,0.3695355422,0.391625565,1.50760341,1.150984288,1.388563171,0.06319291646,0.4198120392,0.1822331558,1.568796329,1.616233496,1.572971962
-0.996,0.3693539059,0.3763373333,0.3702114183,-0.8393030496,-0.831325344,-0.838448259,0.5436638584,0.5449959893,0.543735956,-1.543790408,-1.325349312,-1.507027668,-1.481323767,-1.160674656,-1.367993111,3.052120093,2.731470983,2.938789438,-0.7833941581,-0.666650688,-0.7755445549,1.185360153,1.391282488,1.418883155,1.839371855,1.701027947,1.826178086,0.6364579261,0.3692535696,0.3956567434,1.481502295,1.148570635,1.383837764,0.08929403138,0.4222256919,0.1869585631,1.566796348,1.613739491,1.57083026
-0.994,0.3700933529,0.3770090001,0.3709233911,-0.838214044,-0.8303153693,-0.8373874871,0.5453413761,0.5466576307,0.5454099727,-1.537044649,-1.321369261,-1.501705316,-1.461196969,-1.157684631,-1.363356786,3.031993296,2.728480957,2.934153113,-0.7823891454,-0.6666307387,-0.7747723792,1.183855573,1.387997931,1.410900204,1.833713787,1.697396154,1.821251192,0.6336513376,0.3689597697,0.3996152595,1.461524621,1.146164083,1.379133875,0.1092717054,0.4246322441,0.1916624516,1.564796399,1.611249479,1.568690623
-0.992,0.3708342803,0.3776826668,0.3716372214,-0.8371216855,-0.8293014187,-0.8363229593,0.5470167124,0.5483172482,0.5470818807,-1.530340238,-1.317397163,-1.496396811,-1.444220741,-1.154698581,-1.358731854,3.015017068,2.725494908,2.929528181,-0.7813821207,-0.6666028373,-0.773995469,1.182359531,1.384732994,1.40299977,1.828097711,1.693778241,1.816347293,0.6308518536,0.3686542036,0.4035015488,1.444724694,1.143764613,1.374451434,0.1260716323,0.427031714,0.1963448928,1.562796497,1.608763454,1.566553052
-0.99,0.371576691,0.3783583338,0.3723529095,-0.8360259786,-0.8282835,-0.8352546831,0.5486898606,0.5499748338,0.5487516727,-1.523676741,-1.313433,-1.491102124,-1.429256853,-1.1517165,-1.354118292,3.00005318,2.722512827,2.924914619,-0.7803730801,-0.666567,-0.7732138338,1.180871983,1.381487598,1.395181394,1.822523199,1.690174169,1.811466308,0.628059425,0.3683369323,0.4073160456,1.429960453,1.141372207,1.369790369,0.1408358736,0.4294241196,0.2010059581,1.56079666,1.606281413,1.56441755
-0.988,0.3723205881,0.3790360009,0.3730704554,-0.8349269276,-0.8272616213,-0.834182666,0.550360814,0.5516303795,0.5504193408,-1.517053733,-1.309476757,-1.485821227,-1.415721654,-1.148738379,-1.349516077,2.986517981,2.719534705,2.920312404,-0.7793620194,-0.6665232427,-0.7724274832,1.179392886,1.378261664,1.387444616,1.816989826,1.686583898,1.806608159,0.6252740028,0.3680080166,0.4110591831,1.416645647,1.138986848,1.365150608,0.1541506802,0.431809479,0.2056457184,1.558796903,1.603803353,1.562284118
-0.986,0.3730659744,0.3797156683,0.3737898593,-0.8338245368,-0.8262357907,-0.8331069157,0.5520295661,0.5532838776,0.5520848777,-1.510470794,-1.305528419,-1.480554094,-1.403268483,-1.145764209,-1.344925187,2.97406481,2.716560536,2.915721514,-0.7783489347,-0.6664715813,-0.7716364266,1.177922194,1.375055114,1.379788978,1.811497176,1.683007388,1.801772767,0.6224955385,0.367667517,0.4147313933,1.4044317,1.136608517,1.360532082,0.1663646264,0.4341878101,0.2102642451,1.556797241,1.601329268,1.56015276
-0.984,0.3738128529,0.3803973361,0.3745111214,-0.8327188108,-0.825206016,-0.8320274397,0.55369611,0.5549353201,0.5537482757,-1.503927508,-1.301587968,-1.475300695,-1.391671512,-1.142793984,-1.340345598,2.962467839,2.713590311,2.911141925,-0.7773338221,-0.666412032,-0.7708406735,1.176459866,1.37186787,1.372214024,1.806044836,1.6794446,1.796960054,0.619723984,0.3673154938,0.4183331073,1.393091294,1.134237196,1.355934718,0.177705033,0.4365591309,0.2148616089,1.554797692,1.598859155,1.558023477
-0.982,0.3745612268,0.3810810044,0.375234242,-0.8316097538,-0.8241723053,-0.8309442455,0.5553604391,0.556584699,0.5554095274,-1.497423466,-1.297655389,-1.470061003,-1.380773903,-1.139827695,-1.335777287,2.95157023,2.710624021,2.906573614,-0.7763166774,-0.6663446107,-0.7700402336,1.175005858,1.368699853,1.364719297,1.800632399,1.675895495,1.792169942,0.6169592914,0.3669520074,0.4218647549,1.382466386,1.131872867,1.351358446,0.1883299404,0.4389234595,0.2194378808,1.55279827,1.596393011,1.555896272
