x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-1,0.3678794412,0.3680555556,0.3678852193,-0.8414709848,-0.8416666667,-0.8414767464,0.5403023059,0.5402777778,0.5403019475,-1.557407725,-1.466666667,-1.552071811,-1.570796327,-1.241666667,-1.457044031,3.141592654,2.812462993,3.027840358,-0.7853981634,-0.8666666667,-0.7864661756,1.188395106,1.365370802,1.283371709,1.850815718,1.793055556,1.848919817,0.6420926159,0.4494774895,0.5465337669,1.570796327,1.235868289,1.467813984,0,0.334928038,0.102982343,1.570796327,1.572898163,1.570682883
-0.998,0.3686159363,0.3687896393,0.3686213533,-0.840388698,-0.8405816673,-0.840394093,0.5419841661,0.5419600267,0.5419838383,-1.550577951,-1.461342653,-1.545621028,-1.507540228,-1.237921659,-1.449830244,3.078336555,2.808717986,3.02062657,-0.7843971627,-0.8646706533,-0.7854026395,1.186873315,1.361571874,1.276508695,1.845072352,1.788384285,1.843354708,0.6392716689,0.4491820712,0.549096051,1.50760341,1.23255719,1.460239327,0.06319291646,0.338239137,0.1105569996,1.568796329,1.570897918,1.568693182
-0.996,0.3693539059,0.3695252258,0.3693589716,-0.8393030496,-0.8394933387,-0.8393080884,0.5436638584,0.5436401022,0.5436635601,-1.543790408,-1.456037227,-1.539199851,-1.481323767,-1.234186608,-1.442664347,3.052120093,2.804982935,3.013460674,-0.7833941581,-0.8626825603,-0.7843386429,1.185360153,1.357806085,1.269784239,1.839371855,1.783737061,1.837824927,0.6364579261,0.4488657666,0.5515342255,1.481502295,1.229261144,1.452735672,0.08929403138,0.3415351829,0.1180606548,1.566796348,1.568897201,1.566703097
-0.994,0.3700933529,0.3702623176,0.370098077,-0.838214044,-0.8384016847,-0.8382187366,0.5453413761,0.5453179978,0.5453411061,-1.537044649,-1.450750308,-1.532808128,-1.461196969,-1.230461469,-1.435546023,3.031993296,2.801257796,3.00634235,-0.7823891454,-0.860702308,-0.7832741604,1.183855573,1.354073179,1.263196451,1.833713787,1.779113761,1.832330246,0.6336513376,0.448528783,0.5538501134,1.461524621,1.225980077,1.445302427,0.1092717054,0.3448162498,0.1254938999,1.564796399,1.566896039,1.564712652
-0.992,0.3708342803,0.3710009174,0.3708386724,-0.8371216855,-0.8373067095,-0.8371260418,0.5470167124,0.5469937068,0.5470164696,-1.530340238,-1.445481816,-1.526445703,-1.444220741,-1.226746199,-1.428474957,3.015017068,2.797542526,2.999271284,-0.7813821207,-0.8587298174,-0.7822091672,1.182359531,1.350372903,1.25674346,1.828097711,1.774514267,1.826870438,0.6308518536,0.4481713262,0.5560455214,1.444724694,1.222713916,1.437939004,0.1260716323,0.3480824111,0.1328573226,1.562796497,1.56489446,1.562721874
-0.99,0.371576691,0.371741028,0.3715807605,-0.8360259786,-0.8362084171,-0.8360300083,0.5486898606,0.5486672224,0.5486896441,-1.523676741,-1.440231673,-1.520112423,-1.429256853,-1.223040754,-1.421450835,3.00005318,2.793837081,2.992247162,-0.7803730801,-0.85676501,-0.7811436384,1.180871983,1.346705005,1.25042341,1.822523199,1.769938459,1.821445278,0.628059425,0.4477936004,0.55812224,1.429960453,1.219462586,1.43064482,0.1408358736,0.3513337404,0.140151507,1.56079666,1.562892492,1.560730787
-0.988,0.3723205881,0.372482652,0.3723243441,-0.8349269276,-0.8351068115,-0.8349306403,0.550360814,0.5503385382,0.5503606228,-1.517053733,-1.4349998,-1.513808135,-1.415721654,-1.21934509,-1.414473342,2.986517981,2.790141417,2.985269669,-0.7793620194,-0.8548078074,-0.7800775495,1.179392886,1.343069236,1.244234464,1.816989826,1.765386218,1.816054544,0.6252740028,0.4473958086,0.5600820439,1.416645647,1.216226016,1.423419293,0.1541506802,0.3545703106,0.1473770339,1.558796903,1.560890162,1.558739416
-0.986,0.3730659744,0.3732257921,0.3730694262,-0.8338245368,-0.8340018969,-0.8338279419,0.5520295661,0.5520076475,0.552029399,-1.510470794,-1.429786119,-1.507532688,-1.403268483,-1.215659166,-1.407542168,2.97406481,2.786455492,2.978338495,-0.7783489347,-0.8528581316,-0.7790108759,1.177922194,1.339465346,1.238174797,1.811497176,1.760857426,1.810698013,0.6224955385,0.446978152,0.5619266917,1.4044317,1.213004132,1.416261847,0.1663646264,0.3577921944,0.1545344802,1.556797241,1.558887497,1.556747786
-0.984,0.3738128529,0.3739704511,0.3738160094,-0.8327188108,-0.8328936774,-0.8327219175,0.55369611,0.5536745436,0.5536959661,-1.503927508,-1.42459055,-1.501285929,-1.391671512,-1.211982936,-1.400657002,2.962467839,2.782779263,2.971453328,-0.7773338221,-0.8509159053,-0.7779435933,1.176459866,1.335893088,1.232242604,1.806044836,1.756351965,1.805375464,0.619723984,0.4465408304,0.5636579261,1.393091294,1.209796862,1.409171907,0.177705033,0.3609994644,0.1616244197,1.554797692,1.556884524,1.554755922
-0.982,0.3745612268,0.3747166317,0.3745640967,-0.8316097538,-0.831782157,-0.8316125712,0.5553604391,0.55533922,0.5553603175,-1.497423466,-1.419413016,-1.495067707,-1.380773903,-1.20831636,-1.393817534,2.95157023,2.779112687,2.964613861,-0.7763166774,-0.8489810513,-0.7768756774,1.175005858,1.332352218,1.226436094,1.800632399,1.751869718,1.800086677,0.6169592914,0.4460840421,0.5652774743,1.382466386,1.206604134,1.402148904,0.1883299404,0.3641921925,0.1686474224,1.55279827,1.55488127,1.552763848
