x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-0.96,0.382892886,0.3828767344,0.3828929494,-0.8191915683,-0.8191896758,-0.8191915761,0.5735199861,0.5735022764,0.5735200529,-1.428357491,-1.404182668,-1.428654715,-1.287002218,-1.202155715,-1.322938537,2.857798544,2.772952042,2.893734864,-0.7649928327,-0.7208128998,-0.7650422208,1.159549047,1.037845155,1.165603075,1.743618399,1.704064179,1.744076718,0.5869872169,0.7032744377,0.5809732076,1.292549504,1.192435422,1.329893179,0.2782468227,0.3783609052,0.2409031478,1.53081764,1.52612504,1.53084424
-0.958,0.383659438,0.3836435505,0.383659514,-0.8180428907,-0.8180410333,-0.8180428992,0.5751572211,0.5751398037,0.5751573004,-1.422294393,-1.398627819,-1.422611261,-1.279944688,-1.198115496,-1.315106131,2.850741015,2.768911822,2.885902458,-0.7639509928,-0.7205163975,-0.7640051353,1.158191677,1.038395093,1.166236586,1.738655038,1.699851564,1.739176387,0.5843012586,0.6987810237,0.5763015157,1.28590748,1.189121662,1.322843682,0.2848888468,0.3816746649,0.2479526448,1.528820997,1.524217672,1.528851351
-0.956,0.3844275248,0.3844118974,0.3844276127,-0.816890941,-0.8168891181,-0.81689095,0.5767921555,0.5767750261,0.5767922466,-1.416265692,-1.393097328,-1.41660024,-1.273049767,-1.194090436,-1.307372022,2.843846094,2.764886762,2.878168348,-0.762907069,-0.7202069326,-0.7629656175,1.156842103,1.038926913,1.166785344,1.733726769,1.69566069,1.734307072,0.5816215706,0.6943181166,0.5717283033,1.279437412,1.185825145,1.315883301,0.2913589149,0.3849711819,0.2549130253,1.526824689,1.522309147,1.526858566
-0.954,0.3851971492,0.3851817783,0.3851972483,-0.8157357236,-0.8157339347,-0.8157357332,0.5784247827,0.5784079372,0.578424885,-1.410271047,-1.387591044,-1.410621397,-1.2663064,-1.190080431,-1.299734825,2.837102727,2.760876758,2.870531152,-0.7618610574,-0.7198846346,-0.7619236745,1.155500287,1.039440874,1.167251424,1.728833255,1.691491447,1.729468573,0.5789481096,0.689885401,0.5672514255,1.273127988,1.182545765,1.309010948,0.2976683389,0.3882505617,0.2617853786,1.524828731,1.520399499,1.524865907
-0.952,0.3859683144,0.3859531963,0.3859684241,-0.8145772434,-0.8145754879,-0.8145772534,0.5800550962,0.5800385305,0.580055209,-1.404310123,-1.382108819,-1.404674479,-1.259704725,-1.186085379,-1.292193171,2.830501052,2.756881705,2.862989498,-0.760812954,-0.7195496314,-0.7608793129,1.154166192,1.039937234,1.16763687,1.723974165,1.687343727,1.724660686,0.5762808327,0.6854825641,0.5628687669,1.266969103,1.179283418,1.302225543,0.3038272236,0.391512909,0.2685707837,1.52283314,1.518488768,1.522873395
-0.95,0.3867410235,0.3867261546,0.3867411432,-0.8134155048,-0.8134137822,-0.8134155153,0.5816830895,0.5816667995,0.5816832122,-1.398382589,-1.376650503,-1.398759232,-1.253235898,-1.182105176,-1.284745704,2.824032224,2.752901503,2.855542031,-0.7597627549,-0.71920205,-0.7598325392,1.152839779,1.040416248,1.1679437,1.719149169,1.683217421,1.719883212,0.5736196971,0.6811092958,0.5585782416,1.260951687,1.176037999,1.295526017,0.3098446397,0.3947583279,0.2752703095,1.520837931,1.516576988,1.520881054
-0.948,0.3875152795,0.3875006562,0.3875154086,-0.8122505126,-0.8122488222,-0.8122505234,0.583308756,0.5832927377,0.583308888,-1.392488119,-1.371215948,-1.392875407,-1.246891951,-1.178139721,-1.277391084,2.817688278,2.748936047,2.84818741,-0.758710456,-0.7188420156,-0.75878336,1.151521013,1.040878168,1.168173902,1.714357945,1.67911242,1.715135952,0.5709646604,0.6767652885,0.5543777927,1.255067559,1.172809405,1.288911312,0.3157287677,0.3979869221,0.2818850152,1.51884312,1.514664196,1.518888905
-0.946,0.3882910856,0.3882767044,0.3882912235,-0.8110822713,-0.8110806128,-0.8110822825,0.5849320893,0.5849163387,0.5849322299,-1.38662639,-1.365805006,-1.387022755,-1.240665679,-1.174188912,-1.270127982,2.811462006,2.744985239,2.840924309,-0.7576560534,-0.7184696526,-0.7577317813,1.150209856,1.041323245,1.168329433,1.709600171,1.675028618,1.710418707,0.5683156805,0.6724502378,0.5502653921,1.249309311,1.169597532,1.282380377,0.3214870155,0.4011987944,0.2884159498,1.516848723,1.512750429,1.516896971
-0.944,0.3890684449,0.3890543022,0.389068591,-0.8099107858,-0.8099091584,-0.8099107973,0.5865530829,0.5865375961,0.5865532316,-1.380797083,-1.360417533,-1.381201031,-1.234550538,-1.170252649,-1.262955087,2.805346865,2.741048976,2.833751414,-0.7565995432,-0.7180850839,-0.7566778092,1.148906272,1.041751727,1.168412226,1.704875533,1.670965907,1.705731281,0.5656727156,0.6681638415,0.5462390405,1.243670209,1.16640228,1.275932174,0.3271261178,0.4043940472,0.2948641523,1.514854756,1.510835722,1.514905272
-0.942,0.3898473604,0.3898334528,0.3898475142,-0.8087360606,-0.8087344639,-0.8087360723,0.5881717303,0.5881565034,0.5881718865,-1.374999883,-1.355053381,-1.37540999,-1.228540565,-1.166330832,-1.255871099,2.799336891,2.737127158,2.826667426,-0.7555409213,-0.7176884312,-0.7556214494,1.147610224,1.042163859,1.168424183,1.700183719,1.666924181,1.701073477,0.5630357242,0.6639058003,0.5422967668,1.238144108,1.163223545,1.269565675,0.3326522189,0.4075727822,0.3012306522,1.512861233,1.508920111,1.512913832
