x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-1,0.3678794412,0.3666666667,0.3677999421,-0.8414709848,-0.8416666667,-0.8414767464,0.5403023059,0.5416666667,0.5403816273,-1.557407725,-1.466666667,-1.552071811,-1.570796327,-1.241666667,-1.457044031,3.141592654,2.812462993,3.027840358,-0.7853981634,-0.8666666667,-0.7864661756,1.188395106,0.961854719,1.030719419,1.850815718,1.708333333,1.83610117,0.6420926159,0.8374435756,0.7976142183,1.570796327,1.201027546,1.436646421,0,0.3697687805,0.1341499056,1.570796327,1.593731497,1.571535053
-0.998,0.3686159363,0.367417334,0.3685400143,-0.840388698,-0.8405816673,-0.840394093,0.5419841661,0.543332332,0.5420598383,-1.550577951,-1.461342653,-1.545621028,-1.507540228,-1.237921659,-1.449830244,3.078336555,2.808717986,3.02062657,-0.7843971627,-0.8646706533,-0.7854026395,1.186873315,0.9628738374,1.035524372,1.845072352,1.70467366,1.831128052,0.6392716689,0.8325157803,0.7885811265,1.50760341,1.198132451,1.430511142,0.06319291646,0.3726638755,0.1402851845,1.568796329,1.591482498,1.569505997
-0.996,0.3693539059,0.3681693387,0.3692814899,-0.8393030496,-0.8394933387,-0.8393080884,0.5436638584,0.5449959893,0.543735956,-1.543790408,-1.456037227,-1.539199851,-1.481323767,-1.234186608,-1.442664347,3.052120093,2.804982935,3.013460674,-0.7833941581,-0.8626825603,-0.7843386429,1.185360153,0.9638780585,1.040227922,1.839371855,1.701027947,1.826178086,0.6364579261,0.8276132834,0.779662392,1.481502295,1.195248262,1.424417263,0.08929403138,0.375548065,0.1463790638,1.566796348,1.589235507,1.567477367
-0.994,0.3700933529,0.3689226847,0.3700243726,-0.838214044,-0.8384016847,-0.8382187366,0.5453413761,0.5466576307,0.5454099727,-1.537044649,-1.450750308,-1.532808128,-1.461196969,-1.230461469,-1.435546023,3.031993296,2.801257796,3.00634235,-0.7823891454,-0.860702308,-0.7832741604,1.183855573,0.9648675112,1.044831098,1.833713787,1.697396154,1.821251192,0.6336513376,0.8227359232,0.7708569389,1.461524621,1.192374937,1.418364552,0.1092717054,0.3784213897,0.1524317749,1.564796399,1.586990533,1.565449176
-0.992,0.3708342803,0.369677376,0.3707686662,-0.8371216855,-0.8373067095,-0.8371260418,0.5470167124,0.5483172482,0.5470818807,-1.530340238,-1.445481816,-1.526445703,-1.444220741,-1.226746199,-1.428474957,3.015017068,2.797542526,2.999271284,-0.7813821207,-0.8587298174,-0.7822091672,1.182359531,0.9658423236,1.049334923,1.828097711,1.693778241,1.816347293,0.6308518536,0.8178835386,0.7621636965,1.444724694,1.189512436,1.412352778,0.1260716323,0.3812838905,0.1584435484,1.562796497,1.584747582,1.563421442
-0.99,0.371576691,0.3704334167,0.3715143745,-0.8360259786,-0.8362084171,-0.8360300083,0.5486898606,0.5499748338,0.5487516727,-1.523676741,-1.440231673,-1.520112423,-1.429256853,-1.223040754,-1.421450835,3.00005318,2.793837081,2.992247162,-0.7803730801,-0.85676501,-0.7811436384,1.180871983,0.966802623,1.053740416,1.822523199,1.690174169,1.811466308,0.628059425,0.8130559692,0.7535816001,1.429960453,1.186660719,1.406381713,0.1408358736,0.3841356079,0.1644146139,1.56079666,1.582506662,1.561394178
-0.988,0.3723205881,0.3711908107,0.3722615012,-0.8349269276,-0.8351068115,-0.8349306403,0.550360814,0.5516303795,0.5504193408,-1.517053733,-1.4349998,-1.513808135,-1.415721654,-1.21934509,-1.414473342,2.986517981,2.790141417,2.985269669,-0.7793620194,-0.8548078074,-0.7800775495,1.179392886,0.9677485363,1.058048589,1.816989826,1.686583898,1.806608159,0.6252740028,0.8082530553,0.7451095907,1.416645647,1.183819744,1.400451126,0.1541506802,0.3869765823,0.1703452005,1.558796903,1.580267782,1.559367402
-0.986,0.3730659744,0.371949562,0.3730100502,-0.8338245368,-0.8340018969,-0.8338279419,0.5520295661,0.5532838776,0.5520848777,-1.510470794,-1.429786119,-1.507532688,-1.403268483,-1.215659166,-1.407542168,2.97406481,2.786455492,2.978338495,-0.7783489347,-0.8528581316,-0.7790108759,1.177922194,0.9686801898,1.062260449,1.811497176,1.683007388,1.801772767,0.6224955385,0.8034746379,0.736746615,1.4044317,1.180989473,1.394560791,0.1663646264,0.3898068543,0.1762355361,1.556797241,1.578030949,1.557341127
-0.984,0.3738128529,0.3727096747,0.3737600251,-0.8327188108,-0.8328936774,-0.8327219175,0.55369611,0.5549353201,0.5537482757,-1.503927508,-1.42459055,-1.501285929,-1.391671512,-1.211982936,-1.400657002,2.962467839,2.782779263,2.971453328,-0.7773338221,-0.8509159053,-0.7779435933,1.176459866,0.9695977091,1.066376997,1.806044836,1.6794446,1.796960054,0.619723984,0.7987205588,0.7284916252,1.393091294,1.178169863,1.388710479,0.177705033,0.3926264639,0.1820858479,1.554797692,1.575796171,1.55531537
-0.982,0.3745612268,0.3734711527,0.3745114299,-0.8316097538,-0.831782157,-0.8316125712,0.5553604391,0.556584699,0.5554095274,-1.497423466,-1.419413016,-1.495067707,-1.380773903,-1.20831636,-1.393817534,2.95157023,2.779112687,2.964613861,-0.7763166774,-0.8489810513,-0.7768756774,1.175005858,0.9705012191,1.070399229,1.800632399,1.675895495,1.792169942,0.6169592914,0.7939906603,0.7203435792,1.382466386,1.175360875,1.382899964,0.1883299404,0.3954354515,0.1878963624,1.55279827,1.573563456,1.553290145
-0.98,0.3753110989,0.374234,0.3752642682,-0.8304973705,-0.83066734,-0.8304999075,0.5570225468,0.5582320067,0.5570686252,-1.490958266,-1.41425344,-1.488877871,-1.370461484,-1.204659393,-1.387023457,2.941257811,2.77545572,2.957819784,-0.7752974968,-0.8470534927,-0.7758071044,1.173560129,0.9713908442,1.074328135,1.795259466,1.672360033,1.787402351,0.6142014132,0.7892847856,0.7123014407,1.372441805,1.17256247,1.377129022,0.1983545222,0.3982338568,0.193667305,1.550798993,1.57133281,1.551265467
-0.978,0.3760624722,0.3749982207,0.3760185439,-0.8293816651,-0.8295492304,-0.8293839305,0.5586824264,0.5598772351,0.5587255617,-1.484531508,-1.409111742,-1.482716272,-1.360648078,-1.201011993,-1.380274465,2.931444405,2.77180832,2.951070791,-0.7742762762,-0.8451331532,-0.7747378503,1.172122635,0.9722667083,1.0781647,1.789925641,1.668838175,1.782657204,0.6114503022,0.7846027786,0.7043641788,1.362930522,1.169774607,1.371397426,0.2078658045,0.40102172,0.1993989005,1.548799875,1.569104242,1.549241352
-0.976,0.3768153497,0.3757638187,0.3767742607,-0.8282626423,-0.8284278324,-0.8282646446,0.5603400712,0.5615203765,0.5603803293,-1.478142801,-1.403987847,-1.47658276,-1.351266743,-1.197374118,-1.373570252,2.922063069,2.768170445,2.944366578,-0.7732530116,-0.8432199569,-0.7736678913,1.170693336,0.9731289343,1.081909904,1.784630533,1.665329882,1.777934424,0.6087059117,0.7799444836,0.6965307685,1.353864866,1.166997246,1.365704954,0.2169314605,0.4037990808,0.2050913727,1.546800933,1.566877759,1.547217814
-0.974,0.3775697346,0.3765307981,0.3775314223,-0.8271403064,-0.8273031503,-0.827142054,0.5619954747,0.563161423,0.5620329206,-1.471791756,-1.398881676,-1.470477185,-1.342264253,-1.193745726,-1.366910514,2.91306058,2.764542053,2.93770684,-0.772227699,-0.8413138279,-0.772597204,1.16927219,0.973977645,1.08556472,1.779373758,1.661835115,1.773233931,0.6059681952,0.7753097459,0.68880019,1.345190969,1.164230348,1.360051382,0.2256053573,0.4065659787,0.2107449448,1.544802183,1.564653369,1.545194869
