x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-0.98,0.3753110989,0.3753110989,0.3753110989,-0.8304973705,-0.8304973705,-0.8304973705,0.5570225468,0.5570225468,0.5570225468,-1.490958266,-1.490273028,-1.490958446,-1.370461484,-1.310318631,-1.386731953,2.941257811,2.881114958,2.95752828,-0.7752974968,-0.7527980687,-0.7752975569,1.173560129,1.13254999,1.173560129,1.795259466,1.79416113,1.795259955,0.6142014132,0.6551898969,0.6134471677,1.372441805,1.307803525,1.390831147,0.1983545222,0.2629928017,0.1799651801,1.550798993,1.550637305,1.550799002
-0.978,0.3760624722,0.3760624722,0.3760624722,-0.8293816651,-0.8293816651,-0.8293816651,0.5586824264,0.5586824264,0.5586824264,-1.484531508,-1.483871375,-1.48453168,-1.360648078,-1.3046004,-1.37368583,2.931444405,2.875396726,2.944482157,-0.7742762762,-0.7525040557,-0.7742763346,1.172122635,1.132393879,1.172122635,1.789925641,1.78886538,1.789926121,0.6114503022,0.6511581408,0.6106935781,1.362930522,1.302568428,1.378089098,0.2078658045,0.268227899,0.1927072286,1.548799875,1.548643748,1.548799884
-0.976,0.3768153497,0.3768153497,0.3768153497,-0.8282626423,-0.8282626423,-0.8282626423,0.5603400712,0.5603400712,0.5603400712,-1.478142801,-1.47750689,-1.478142962,-1.351266743,-1.298931213,-1.361308248,2.922063069,2.86972754,2.932104574,-0.7732530116,-0.7521859984,-0.7732530674,1.170693336,1.132208465,1.170693336,1.784630533,1.783607084,1.784630997,0.6087059117,0.647170578,0.6079594913,1.353864866,1.297387195,1.365994326,0.2169314605,0.2734091319,0.2048020008,1.546800933,1.546650187,1.546800942
-0.974,0.3775697346,0.3775697346,0.3775697346,-0.8271403064,-0.8271403064,-0.8271403064,0.5619954747,0.5619954747,0.5619954747,-1.471791756,-1.471179215,-1.471791903,-1.342264253,-1.293310287,-1.349557298,2.91306058,2.864106613,2.920353625,-0.772227699,-0.7518445124,-0.7722277513,1.16927219,1.131994731,1.16927219,1.779373758,1.778385897,1.779374199,0.6059681952,0.6432261403,0.6052431433,1.345190969,1.292259025,1.354509088,0.2256053573,0.2785373023,0.216287239,1.544802183,1.544656644,1.544802192
-0.972,0.3783256297,0.3783256297,0.3783256297,-0.8260146619,-0.8260146619,-0.8260146619,0.5636486302,0.5636486302,0.5636486302,-1.46547799,-1.464887996,-1.465478122,-1.33359746,-1.287736851,-1.338393237,2.904393787,2.858533178,2.909189564,-0.7712003345,-0.7514801975,-0.7712003826,1.167859155,1.131753631,1.167859155,1.774154937,1.773201479,1.774155349,0.6032371066,0.6393237854,0.602542903,1.336865116,1.287183128,1.343597471,0.2339312107,0.2836131988,0.2271988556,1.542803641,1.54266314,1.542803649
-0.97,0.3790830381,0.3790830381,0.3790830381,-0.8248857133,-0.8248857133,-0.8248857133,0.5652995312,0.5652995312,0.5652995312,-1.459201128,-1.458632884,-1.459201243,-1.325230809,-1.28221015,-1.327778389,2.896027136,2.853006477,2.898574716,-0.770170914,-0.7510936372,-0.7701709574,1.166454192,1.131486096,1.166454192,1.768973694,1.768053494,1.768974073,0.6005126,0.635462497,0.5998572648,1.328851244,1.28215873,1.333225322,0.2419450828,0.2886375969,0.2375710051,1.540805322,1.540669696,1.540805329
-0.968,0.3798419629,0.3798419629,0.3798419629,-0.8237534653,-0.8237534653,-0.8237534653,0.5669481709,0.5669481709,0.5669481709,-1.452960795,-1.452413534,-1.452960893,-1.317134591,-1.276729441,-1.317677066,2.887930918,2.847525767,2.888473393,-0.7691394336,-0.7506853999,-0.7691394718,1.16505726,1.131193033,1.16505726,1.763829661,1.762941607,1.763830003,0.59779463,0.6316412832,0.597184842,1.321119187,1.277185068,1.323360173,0.24967714,0.2936112588,0.2474361536,1.538807243,1.538676333,1.53880725
-0.966,0.380602407,0.380602407,0.380602407,-0.8226179222,-0.8226179222,-0.8226179222,0.5685945428,0.5685945428,0.5685945428,-1.446756626,-1.446229604,-1.446756706,-1.309283678,-1.271293992,-1.308055478,2.880080004,2.842090319,2.878851805,-0.7681058892,-0.7502560391,-0.7681059221,1.163668319,1.130875324,1.163668319,1.758722472,1.757865491,1.758722775,0.5950831513,0.627859177,0.5945243599,1.313643403,1.272261392,1.31397118,0.2571529237,0.2985349344,0.2568251469,1.536809419,1.536683071,1.536809425
-0.964,0.3813643735,0.3813643735,0.3813643735,-0.8214790886,-0.8214790886,-0.8214790886,0.5702386404,0.5702386404,0.5702386404,-1.440588256,-1.440080757,-1.440588318,-1.301656594,-1.265903088,-1.298881656,2.872452921,2.836699415,2.869677983,-0.767070277,-0.7498060934,-0.7670703042,1.162287329,1.13053383,1.162287329,1.753651768,1.75282482,1.753652029,0.5923781192,0.6241152349,0.5918746493,1.306402038,1.267386966,1.305029052,0.2643942886,0.3034093606,0.2657672751,1.534811867,1.534689932,1.534811872
-0.962,0.3821278655,0.3821278655,0.3821278655,-0.8203369691,-0.8203369691,-0.8203369691,0.571880457,0.571880457,0.571880457,-1.434455329,-1.433966659,-1.434455373,-1.294234812,-1.260556024,-1.290125371,2.865031139,2.831352351,2.860921698,-0.7660325928,-0.7493360873,-0.7660326143,1.160914252,1.130169386,1.160914252,1.748617194,1.747819272,1.748617413,0.5896794892,0.6204085366,0.5892346411,1.299376217,1.262561065,1.29650599,0.2714201096,0.3082352622,0.2742903365,1.532814602,1.532696935,1.532814606
-0.96,0.382892886,0.382892886,0.382892886,-0.8191915683,-0.8191915683,-0.8191915683,0.5735199861,0.5735199861,0.5735199861,-1.428357491,-1.42788698,-1.428357517,-1.287002218,-1.255252107,-1.281758058,2.857798544,2.826048434,2.852554385,-0.7649928327,-0.7488465312,-0.7649928485,1.159549047,1.129782809,1.159549047,1.743618399,1.742848528,1.743618574,0.5869872169,0.6167381848,0.5866033597,1.292549504,1.257782975,1.288375629,0.2782468227,0.313013352,0.2824206981,1.53081764,1.530704101,1.530817644
-0.958,0.383659438,0.383659438,0.383659438,-0.8180428907,-0.8180428907,-0.8180428907,0.5751572211,0.5751572211,0.5751572211,-1.422294393,-1.421841396,-1.422294402,-1.279944688,-1.249990658,-1.273752746,2.850741015,2.820786985,2.844549073,-0.7639509928,-0.7483379221,-0.7639510029,1.158191677,1.12937489,1.158191677,1.738655038,1.737912275,1.73865517,0.5843012586,0.6131033041,0.5839799178,1.28590748,1.253051996,1.280612972,0.2848888468,0.3177443307,0.2901833551,1.528820997,1.52871145,1.528821
-0.956,0.3844275248,0.3844275248,0.3844275248,-0.816890941,-0.816890941,-0.816890941,0.5767921555,0.5767921555,0.5767921555,-1.416265692,-1.415829583,-1.416265684,-1.273049767,-1.24477101,-1.266083984,2.843846094,2.815567336,2.83688031,-0.762907069,-0.7478107434,-0.7629070736,1.156842103,1.128946404,1.156842103,1.733726769,1.733010202,1.733726858,0.5816215706,0.609503041,0.581363511,1.279437412,1.248367439,1.273194339,0.2913589149,0.3224288873,0.2976019874,1.526824689,1.526719002,1.526824691
-0.954,0.3851971492,0.3851971492,0.3851971492,-0.8157357236,-0.8157357236,-0.8157357236,0.5784247827,0.5784247827,0.5784247827,-1.410271047,-1.409851224,-1.410271023,-1.2663064,-1.239592504,-1.258727774,2.837102727,2.810388831,2.829524101,-0.7618610574,-0.7472654657,-0.7618610566,1.155500287,1.1284981,1.155500287,1.728833255,1.728142001,1.728833303,0.5789481096,0.6059365629,0.5787534129,1.273127988,1.243728627,1.266097311,0.2976683389,0.3270676994,0.3046990156,1.524828731,1.524726776,1.524828733
-0.952,0.3859683144,0.3859683144,0.3859683144,-0.8145772434,-0.8145772434,-0.8145772434,0.5800550962,0.5800550962,0.5800550962,-1.404310123,-1.403906003,-1.404310084,-1.259704725,-1.234454498,-1.251661507,2.830501052,2.805250825,2.822457834,-0.760812954,-0.7467025472,-0.760812948,1.154166192,1.128030711,1.154166192,1.723974165,1.723307369,1.723974172,0.5762808327,0.602403058,0.5761489699,1.266969103,1.239134893,1.259300673,0.3038272236,0.3316614333,0.3114956535,1.52283314,1.522734794,1.522833141
-0.95,0.3867410235,0.3867410235,0.3867410235,-0.8134155048,-0.8134155048,-0.8134155048,0.5816830895,0.5816830895,0.5816830895,-1.398382589,-1.39799361,-1.398382537,-1.253235898,-1.229356358,-1.2448639,2.824032224,2.800152685,2.815660227,-0.7597627549,-0.7461224334,-0.759762744,1.152839779,1.12754495,1.152839779,1.719149169,1.718506004,1.719149137,0.5736196971,0.5989017348,0.5735495968,1.260951687,1.234585583,1.252784367,0.3098446397,0.3362107441,0.3180119601,1.520837931,1.520743074,1.520837931
-0.948,0.3875152795,0.3875152795,0.3875152795,-0.8122505126,-0.8122505126,-0.8122505126,0.583308756,0.583308756,0.583308756,-1.392488119,-1.392113737,-1.392488054,-1.246891951,-1.224297462,-1.238314932,2.817688278,2.795093789,2.809111259,-0.758710456,-0.7455255579,-0.7587104405,1.151521013,1.127041508,1.151521013,1.714357945,1.71373761,1.714357875,0.5709646604,0.5954318212,0.5709547722,1.255067559,1.230080051,1.246529438,0.3157287677,0.3407162759,0.3242668889,1.51884312,1.518751635,1.51884312
-0.946,0.3882910856,0.3882910856,0.3882910856,-0.8110822713,-0.8110822713,-0.8110822713,0.5849320893,0.5849320893,0.5849320893,-1.38662639,-1.386266081,-1.386626314,-1.240665679,-1.219277198,-1.231995788,2.811462006,2.790073525,2.802792114,-0.7576560534,-0.7449123427,-0.7576560336,1.150209856,1.12652106,1.150209856,1.709600171,1.709001892,1.709600067,0.5683156805,0.5919925645,0.5683640346,1.249309311,1.225617664,1.240517991,0.3214870155,0.3451786623,0.3302783362,1.516848723,1.516760498,1.516848722
-0.944,0.3890684449,0.3890684449,0.3890684449,-0.8099107858,-0.8099107858,-0.8099107858,0.5865530829,0.5865530829,0.5865530829,-1.380797083,-1.380450341,-1.380796997,-1.234550538,-1.214294967,-1.225888802,2.805346865,2.785091294,2.796685129,-0.7565995432,-0.7442831982,-0.7565995193,1.148906272,1.125984263,1.148906272,1.704875533,1.704298561,1.704875396,0.5656727156,0.5885832309,0.5657769778,1.243670209,1.221197801,1.234733139,0.3271261178,0.3495985262,0.3360631875,1.514854756,1.514769681,1.514854754
-0.942,0.3898473604,0.3898473604,0.3898473604,-0.8087360606,-0.8087360606,-0.8087360606,0.5881717303,0.5881717303,0.5881717303,-1.374999883,-1.374666219,-1.374999788,-1.228540565,-1.209350177,-1.219977403,2.799336891,2.780146504,2.79077373,-0.7555409213,-0.7436385236,-0.7555408939,1.147610224,1.125431755,1.147610224,1.700183719,1.69962733,1.700183552,0.5630357242,0.5852031046,0.5631932478,1.238144108,1.216819847,1.229158965,0.3326522189,0.3539764801,0.3416373618,1.512861233,1.512779204,1.512861231
-0.94,0.3906278354,0.3906278354,0.3906278354,-0.8075581004,-0.8075581004,-0.8075581004,0.589788025,0.589788025,0.589788025,-1.369234481,-1.368913422,-1.369234378,-1.222630306,-1.204442251,-1.214246063,2.793426632,2.775238577,2.785042389,-0.7544801838,-0.7429787073,-0.7544801532,1.146321678,1.124864157,1.146321678,1.695524422,1.694987913,1.695524226,0.560404665,0.581851488,0.5606125385,1.232725383,1.2124832,1.223780472,0.3380709436,0.3583131263,0.3470158551,1.510868172,1.510789085,1.510868169
-0.938,0.3914098728,0.3914098728,0.3914098728,-0.80637691,-0.80637691,-0.80637691,0.5914019606,0.5914019606,0.5914019606,-1.363500569,-1.36319166,-1.363500461,-1.21681476,-1.199570617,-1.208680243,2.787611087,2.770366944,2.77947657,-0.7534173268,-0.7423041272,-0.7534172933,1.145040596,1.124282073,1.145040596,1.690897337,1.69038003,1.690897116,0.5577794971,0.5785277007,0.5580345886,1.22740887,1.20818727,1.218583545,0.3433874565,0.3626090572,0.3522127818,1.508875587,1.508799343,1.508875583
-0.936,0.3921934759,0.3921934759,0.3921934759,-0.8051924941,-0.8051924941,-0.8051924941,0.5930135305,0.5930135305,0.5930135305,-1.357797846,-1.357500646,-1.357797732,-1.211089327,-1.194734717,-1.203266352,2.781885654,2.765531044,2.774062679,-0.7523523464,-0.7416151507,-0.7523523104,1.143766945,1.123686091,1.143766945,1.686302164,1.685803404,1.686301921,0.5551601796,0.5752310797,0.5554591782,1.222189813,1.203931472,1.213554912,0.3486065137,0.3668648552,0.357241415,1.506883494,1.506809998,1.50688349
-0.934,0.3929786478,0.3929786478,0.3929786478,-0.8040048575,-0.8040048575,-0.8040048575,0.5946227284,0.5946227284,0.5946227284,-1.35212601,-1.351840096,-1.352125892,-1.205449765,-1.189934002,-1.197991692,2.776246092,2.760730329,2.768788019,-0.7512852385,-0.7409121351,-0.7512852003,1.142500689,1.123076782,1.142500689,1.681738609,1.68125776,1.681738346,0.5525466723,0.5719609783,0.5528861256,1.21706382,1.199715234,1.208682102,0.3537325068,0.3710810931,0.3621142249,1.504891909,1.504821068,1.504891905
-0.932,0.3937653915,0.3937653915,0.3937653915,-0.8028140048,-0.8028140048,-0.8028140048,0.5962295478,0.5962295478,0.5962295478,-1.346484769,-1.34620973,-1.346484648,-1.199892149,-1.185167931,-1.192844419,2.770688476,2.755964258,2.763640746,-0.7502159992,-0.740195428,-0.7502159593,1.141241794,1.122454702,1.141241794,1.677206377,1.676742825,1.677206097,0.549938935,0.5687167662,0.5503152843,1.212026825,1.195537993,1.20395341,0.3587695013,0.3752583342,0.3668429163,1.502900848,1.50283257,1.502900843
-0.93,0.3945537104,0.3945537104,0.3945537104,-0.8016199409,-0.8016199409,-0.8016199409,0.5978339823,0.5978339823,0.5978339823,-1.340873829,-1.340609269,-1.340873707,-1.194412844,-1.180435974,-1.187813498,2.765209171,2.751232301,2.758609825,-0.7491446246,-0.7394653671,-0.7491445834,1.139990225,1.121820393,1.139990225,1.672705182,1.672258333,1.672704887,0.5473369277,0.565497829,0.5477465406,1.207075057,1.191399194,1.199357862,0.3637212696,0.3793971324,0.3714384645,1.500910325,1.500844525,1.50091032
-0.928,0.3953436074,0.3953436074,0.3953436074,-0.8004226705,-0.8004226705,-0.8004226705,0.5994360254,0.5994360254,0.5994360254,-1.335292903,-1.335038441,-1.33529278,-1.189008473,-1.17573761,-1.182888662,2.759804799,2.746533936,2.753684989,-0.7480711108,-0.7387222812,-0.7480710685,1.138745948,1.121174379,1.138745948,1.668234737,1.667804016,1.66823443,0.544740611,0.5623035677,0.5451798101,1.202205007,1.187298294,1.194885177,0.3685913198,0.3834980324,0.3759111495,1.498920357,1.49885695,1.498920352
-0.926,0.3961350859,0.3961350859,0.3961350859,-0.7992221984,-0.7992221984,-0.7992221984,0.6010356708,0.6010356708,0.6010356708,-1.329741706,-1.329496973,-1.329741584,-1.183675889,-1.171072326,-1.178060372,2.754472216,2.741868652,2.748856699,-0.7469954537,-0.7379664896,-0.7469954109,1.137508929,1.120517171,1.137508929,1.66379476,1.663379613,1.663794444,0.5421499453,0.5591333983,0.5426150358,1.197413405,1.183234757,1.190525737,0.3733829215,0.3875615699,0.38027059,1.496930959,1.496869863,1.496930953
-0.924,0.3969281488,0.3969281488,0.3969281488,-0.7980185294,-0.7980185294,-0.7980185294,0.6026329121,0.6026329121,0.6026329121,-1.324219958,-1.323984598,-1.324219837,-1.178412162,-1.166439619,-1.173319778,2.749208488,2.737235946,2.744116105,-0.7459176496,-0.7371983029,-0.7459176064,1.136279135,1.119849268,1.136279135,1.659384975,1.658984864,1.659384652,0.5395648917,0.5559867517,0.5400521857,1.192697199,1.179208055,1.186270552,0.3780991279,0.3915882718,0.3845257749,1.494942147,1.494883282,1.494942141
-0.922,0.3977227995,0.3977227995,0.3977227995,-0.7968116683,-0.7968116683,-0.7968116683,0.6042277428,0.6042277428,0.6042277428,-1.31872738,-1.31850105,-1.318727262,-1.173214549,-1.161838996,-1.168658685,2.744010876,2.732635322,2.739455012,-0.7448376944,-0.7364180229,-0.7448376513,1.135056533,1.119171151,1.135056533,1.655005107,1.654619512,1.655004779,0.5369854114,0.5528630732,0.5374912501,1.188053531,1.175217671,1.182111233,0.3827427953,0.3955786561,0.3886850942,1.492953936,1.492897226,1.49295393
-0.92,0.3985190411,0.3985190411,0.3985190411,-0.79560162,-0.79560162,-0.79560162,0.6058201566,0.6058201566,0.6058201566,-1.313263699,-1.313046068,-1.313263584,-1.168080485,-1.157269969,-1.164069516,2.738876812,2.728066296,2.734865842,-0.7437555843,-0.7356259432,-0.7437555415,1.133841089,1.11848329,1.133841089,1.650654883,1.650283302,1.650654554,0.5344114656,0.549761822,0.5349322399,1.183479726,1.171263094,1.178039958,0.3873166009,0.3995332323,0.392756369,1.490966341,1.490911712,1.490966335
-0.918,0.3993168767,0.3993168767,0.3993168767,-0.7943883893,-0.7943883893,-0.7943883893,0.6074101472,0.6074101472,0.6074101472,-1.307828644,-1.307619392,-1.307828533,-1.163007565,-1.152732063,-1.159545277,2.733803892,2.72352839,2.730341604,-0.7426713153,-0.7348223489,-0.7426712731,1.132632771,1.117786141,1.132632771,1.646334037,1.645975984,1.646333708,0.5318430162,0.5466824709,0.5323751842,1.178973269,1.167343825,1.174049447,0.3918230579,0.4034525015,0.3967468797,1.488979378,1.488926759,1.488979372
-0.916,0.4001163097,0.4001163097,0.4001163097,-0.7931719811,-0.7931719811,-0.7931719811,0.6089977081,0.6089977081,0.6089977081,-1.302421948,-1.302220766,-1.302421841,-1.157993527,-1.148224809,-1.155079529,2.728789854,2.719021135,2.725875856,-0.7415848835,-0.7340075172,-0.7415848423,1.131431547,1.117080149,1.131431547,1.642042304,1.641697309,1.642041977,0.529280025,0.5436245064,0.5298201286,1.174531797,1.16345937,1.170132933,0.3962645299,0.4073369566,0.4006633938,1.486993063,1.486942383,1.486993056
-0.914,0.400917343,0.400917343,0.400917343,-0.7919524001,-0.7919524001,-0.7919524001,0.610582833,0.610582833,0.610582833,-1.297043345,-1.296849936,-1.297043244,-1.153036247,-1.143747744,-1.150666352,2.723832574,2.714544071,2.721462679,-0.7404962851,-0.7331817176,-0.740496245,1.130237384,1.116365744,1.130237384,1.637779423,1.637447032,1.6377791,0.5267224542,0.5405874277,0.5272671335,1.170153084,1.159609245,1.166284135,0.4006432424,0.4111870821,0.4045121917,1.48500741,1.484958602,1.485007403
-0.912,0.4017199801,0.4017199801,0.4017199801,-0.7907296514,-0.7907296514,-0.7907296514,0.6121655156,0.6121655156,0.6121655156,-1.291692575,-1.291506653,-1.29169248,-1.148133722,-1.139300418,-1.146300321,2.718930049,2.710096745,2.717096648,-0.739405516,-0.7323452118,-0.7394054774,1.12905025,1.115643345,1.12905025,1.633545135,1.633224909,1.633544818,0.5241702663,0.5375707469,0.5247162722,1.165835032,1.155792972,1.162497234,0.4049612948,0.4150033547,0.4082990928,1.483022434,1.482975435,1.483022428
-0.91,0.402524224,0.402524224,0.402524224,-0.7895037397,-0.7895037397,-0.7895037397,0.6137457495,0.6137457495,0.6137457495,-1.286369381,-1.286190667,-1.286369292,-1.143284062,-1.134882384,-1.141976471,2.714080389,2.705678711,2.712772797,-0.7383125725,-0.7314982542,-0.7383125355,1.127870115,1.114913359,1.127870115,1.629339186,1.6290307,1.629338877,0.5216234239,0.5345739884,0.5221676292,1.161575657,1.152010084,1.158766848,0.4092206696,0.4187862432,0.4120294791,1.481038153,1.480992897,1.481038146
-0.908,0.4033300781,0.4033300781,0.4033300781,-0.78827467,-0.78827467,-0.78827467,0.6153235284,0.6153235284,0.6153235284,-1.281073506,-1.280901735,-1.281073424,-1.138485482,-1.130493206,-1.137690275,2.709281809,2.701289533,2.708486602,-0.7372174506,-0.7306410918,-0.7372174155,1.126696946,1.114176181,1.126696946,1.625161324,1.624864168,1.625161024,0.51908189,0.5315966886,0.5196212992,1.157373085,1.148260118,1.155088008,0.4134232417,0.4225362088,0.4157083192,1.479054579,1.479011007,1.479054573
-0.906,0.4041375454,0.4041375454,0.4041375454,-0.7870424472,-0.7870424472,-0.7870424472,0.6168988461,0.6168988461,0.6168988461,-1.2758047,-1.275639613,-1.275804625,-1.133736295,-1.126132455,-1.133437617,2.704532622,2.696928782,2.704233944,-0.7361201465,-0.7297739648,-0.7361201134,1.125530713,1.113432196,1.125530713,1.621011299,1.620725077,1.621011011,0.5165456277,0.5286383961,0.5170773851,1.15322554,1.144542622,1.151456136,0.4175707865,0.4262537048,0.4193401904,1.47707173,1.477029783,1.477071723
-0.904,0.4049466293,0.4049466293,0.4049466293,-0.7858070763,-0.7858070763,-0.7858070763,0.6184716961,0.6184716961,0.6184716961,-1.270562713,-1.270404062,-1.270562646,-1.129034903,-1.121799708,-1.129214767,2.699831229,2.692596035,2.700011094,-0.7350206562,-0.7288971064,-0.7350206254,1.124371384,1.112681775,1.124371384,1.616888867,1.616613194,1.616888591,0.5140146003,0.5256986705,0.5145359972,1.14913134,1.14085715,1.147867027,0.4216649871,0.4299391772,0.4229292999,1.475089619,1.47504924,1.475089613
-0.902,0.405757333,0.405757333,0.405757333,-0.7845685621,-0.7845685621,-0.7845685621,0.6200420723,0.6200420723,0.6200420723,-1.2653473,-1.265194845,-1.265347241,-1.124379789,-1.117494551,-1.125018354,2.695176115,2.688290878,2.695814681,-0.7339189759,-0.7280107431,-0.7339189474,1.123218929,1.111925282,1.123218929,1.612793784,1.61252829,1.612793522,0.5114887715,0.5227770829,0.5119972515,1.145088886,1.137203262,1.14431682,0.425707441,0.4335930648,0.4264795064,1.473108262,1.473069395,1.473108256
