x,exp(x),Taylor,Cheby,sin(x),Taylor,Cheby,cos(x),Taylor,Cheby,tan(x),Taylor,Cheby,asin(x),Taylor,Cheby,acos(x),Taylor,Cheby,atan(x),Taylor,Cheby,csc(x + 2),Taylor,Cheby,sec(x),Taylor,Cheby,cot(x + 2),Taylor,Cheby,acsc(x + 2),Taylor,Cheby,asec(x + 2),Taylor,Cheby,acot(x + 2),Taylor,Cheby
-1,0.3678794412,0,0.07312626867,-0.8414709848,-1,-0.901639737,0.5403023059,1,0.8384309655,-1.557407725,-1,-1.292535915,-1.570796327,-1,-1.192019147,3.141592654,2.570796327,2.762815474,-0.7853981634,-1,-0.854070382,1.188395106,0.596441197,0.2609736077,1.850815718,1,1.232534456,0.6420926159,0.7517928827,1.278183732,1.570796327,0.8122739102,1.014534027,0,0.7585224166,0.5562622995,1.570796327,1.285398163,1.405454916
-0.998,0.3686159363,0.002,0.07533785525,-0.840388698,-0.998,-0.8998364575,0.5419841661,1,0.8384309655,-1.550577951,-0.998,-1.289950843,-1.507540228,-0.998,-1.189635109,3.078336555,2.568796327,2.760431435,-0.7843971627,-0.998,-0.8523622412,1.186873315,0.5974478149,0.2637544515,1.845072352,1,1.232534456,0.6392716689,0.7493739818,1.273794308,1.50760341,0.8116965599,1.013724243,0.06319291646,0.7590997669,0.5570720833,1.568796329,1.284398163,1.404379072
-0.996,0.3693539059,0.004,0.07754944182,-0.8393030496,-0.996,-0.898033178,0.5436638584,1,0.8384309655,-1.543790408,-0.996,-1.287365771,-1.481323767,-0.996,-1.18725107,3.052120093,2.566796327,2.758047397,-0.7833941581,-0.996,-0.8506541004,1.185360153,0.5984544328,0.2665352954,1.839371855,1,1.232534456,0.6364579261,0.746955081,1.269404884,1.481502295,0.8111192097,1.01291446,0.08929403138,0.7596771171,0.5578818672,1.566796348,1.283398163,1.403303227
-0.994,0.3700933529,0.006,0.0797610284,-0.838214044,-0.994,-0.8962298986,0.5453413761,1,0.8384309655,-1.537044649,-0.994,-1.2847807,-1.461196969,-0.994,-1.184867032,3.031993296,2.564796327,2.755663359,-0.7823891454,-0.994,-0.8489459597,1.183855573,0.5994610508,0.2693161392,1.833713787,1,1.232534456,0.6336513376,0.7445361801,1.265015459,1.461524621,0.8105418594,1.012104676,0.1092717054,0.7602544674,0.558691651,1.564796399,1.282398163,1.402227383
-0.992,0.3708342803,0.008,0.08197261497,-0.8371216855,-0.992,-0.8944266191,0.5470167124,1,0.8384309655,-1.530340238,-0.992,-1.282195628,-1.444220741,-0.992,-1.182482994,3.015017068,2.562796327,2.75327932,-0.7813821207,-0.992,-0.8472378189,1.182359531,0.6004676687,0.2720969831,1.828097711,1,1.232534456,0.6308518536,0.7421172792,1.260626035,1.444724694,0.8099645091,1.011294892,0.1260716323,0.7608318177,0.5595014349,1.562796497,1.281398163,1.401151538
-0.99,0.371576691,0.01,0.08418420155,-0.8360259786,-0.99,-0.8926233396,0.5486898606,1,0.8384309655,-1.523676741,-0.99,-1.279610556,-1.429256853,-0.99,-1.180098955,3.00005318,2.560796327,2.750895282,-0.7803730801,-0.99,-0.8455296781,1.180871983,0.6014742867,0.274877827,1.822523199,1,1.232534456,0.628059425,0.7396983783,1.256236611,1.429960453,0.8093871588,1.010485108,0.1408358736,0.7614091679,0.5603112188,1.56079666,1.280398163,1.400075694
-0.988,0.3723205881,0.012,0.08639578813,-0.8349269276,-0.988,-0.8908200601,0.550360814,1,0.8384309655,-1.517053733,-0.988,-1.277025484,-1.415721654,-0.988,-1.177714917,2.986517981,2.558796327,2.748511244,-0.7793620194,-0.988,-0.8438215374,1.179392886,0.6024809046,0.2776586708,1.816989826,1,1.232534456,0.6252740028,0.7372794775,1.251847186,1.416645647,0.8088098086,1.009675324,0.1541506802,0.7619865182,0.5611210026,1.558796903,1.279398163,1.398999849
-0.986,0.3730659744,0.014,0.0886073747,-0.8338245368,-0.986,-0.8890167807,0.5520295661,1,0.8384309655,-1.510470794,-0.986,-1.274440412,-1.403268483,-0.986,-1.175330879,2.97406481,2.556796327,2.746127206,-0.7783489347,-0.986,-0.8421133966,1.177922194,0.6034875226,0.2804395147,1.811497176,1,1.232534456,0.6224955385,0.7348605766,1.247457762,1.4044317,0.8082324583,1.00886554,0.1663646264,0.7625638685,0.5619307865,1.556797241,1.278398163,1.397924005
-0.984,0.3738128529,0.016,0.09081896128,-0.8327188108,-0.984,-0.8872135012,0.55369611,1,0.8384309655,-1.503927508,-0.984,-1.27185534,-1.391671512,-0.984,-1.172946841,2.962467839,2.554796327,2.743743167,-0.7773338221,-0.984,-0.8404052559,1.176459866,0.6044941405,0.2832203585,1.806044836,1,1.232534456,0.619723984,0.7324416757,1.243068338,1.393091294,0.807655108,1.008055756,0.177705033,0.7631412188,0.5627405704,1.554797692,1.277398163,1.396848161
-0.982,0.3745612268,0.018,0.09303054786,-0.8316097538,-0.982,-0.8854102217,0.5553604391,1,0.8384309655,-1.497423466,-0.982,-1.269270269,-1.380773903,-0.982,-1.170562802,2.95157023,2.552796327,2.741359129,-0.7763166774,-0.982,-0.8386971151,1.175005858,0.6055007585,0.2860012024,1.800632399,1,1.232534456,0.6169592914,0.7300227748,1.238678913,1.382466386,0.8070777578,1.007245973,0.1883299404,0.763718569,0.5635503542,1.55279827,1.276398163,1.395772316
-0.98,0.3753110989,0.02,0.09524213443,-0.8304973705,-0.98,-0.8836069422,0.5570225468,1,0.8384309655,-1.490958266,-0.98,-1.266685197,-1.370461484,-0.98,-1.168178764,2.941257811,2.550796327,2.738975091,-0.7752974968,-0.98,-0.8369889743,1.173560129,0.6065073764,0.2887820463,1.795259466,1,1.232534456,0.6142014132,0.727603874,1.234289489,1.372441805,0.8065004075,1.006436189,0.1983545222,0.7642959193,0.5643601381,1.550798993,1.275398163,1.394696472
-0.978,0.3760624722,0.022,0.09745372101,-0.8293816651,-0.978,-0.8818036628,0.5586824264,1,0.8384309655,-1.484531508,-0.978,-1.264100125,-1.360648078,-0.978,-1.165794726,2.931444405,2.548796327,2.736591052,-0.7742762762,-0.978,-0.8352808336,1.172122635,0.6075139944,0.2915628901,1.789925641,1,1.232534456,0.6114503022,0.7251849731,1.229900065,1.362930522,0.8059230572,1.005626405,0.2078658045,0.7648732696,0.5651699219,1.548799875,1.274398163,1.393620627
-0.976,0.3768153497,0.024,0.09966530759,-0.8282626423,-0.976,-0.8800003833,0.5603400712,1,0.8384309655,-1.478142801,-0.976,-1.261515053,-1.351266743,-0.976,-1.163410687,2.922063069,2.546796327,2.734207014,-0.7732530116,-0.976,-0.8335726928,1.170693336,0.6085206123,0.294343734,1.784630533,1,1.232534456,0.6087059117,0.7227660722,1.225510641,1.353864866,0.805345707,1.004816621,0.2169314605,0.7654506198,0.5659797058,1.546800933,1.273398163,1.392544783
-0.974,0.3775697346,0.026,0.1018768942,-0.8271403064,-0.974,-0.8781971038,0.5619954747,1,0.8384309655,-1.471791756,-0.974,-1.258929981,-1.342264253,-0.974,-1.161026649,2.91306058,2.544796327,2.731822976,-0.772227699,-0.974,-0.831864552,1.16927219,0.6095272303,0.2971245778,1.779373758,1,1.232534456,0.6059681952,0.7203471713,1.221121216,1.345190969,0.8047683567,1.004006837,0.2256053573,0.7660279701,0.5667894897,1.544802183,1.272398163,1.391468938
-0.972,0.3783256297,0.028,0.1040884807,-0.8260146619,-0.972,-0.8763938243,0.5636486302,1,0.8384309655,-1.46547799,-0.972,-1.256344909,-1.33359746,-0.972,-1.158642611,2.904393787,2.542796327,2.729438938,-0.7712003345,-0.972,-0.8301564113,1.167859155,0.6105338482,0.2999054217,1.774154937,1,1.232534456,0.6032371066,0.7179282705,1.216731792,1.336865116,0.8041910064,1.003197053,0.2339312107,0.7666053204,0.5675992735,1.542803641,1.271398163,1.390393094
-0.97,0.3790830381,0.03,0.1063000673,-0.8248857133,-0.97,-0.8745905449,0.5652995312,1,0.8384309655,-1.459201128,-0.97,-1.253759838,-1.325230809,-0.97,-1.156258572,2.896027136,2.540796327,2.727054899,-0.770170914,-0.97,-0.8284482705,1.166454192,0.6115404662,0.3026862655,1.768973694,1,1.232534456,0.6005126,0.7155093696,1.212342368,1.328851244,0.8036136562,1.002387269,0.2419450828,0.7671826706,0.5684090574,1.540805322,1.270398163,1.38931725
-0.968,0.3798419629,0.032,0.1085116539,-0.8237534653,-0.968,-0.8727872654,0.5669481709,1,0.8384309655,-1.452960795,-0.968,-1.251174766,-1.317134591,-0.968,-1.153874534,2.887930918,2.538796327,2.724670861,-0.7691394336,-0.968,-0.8267401297,1.16505726,0.6125470841,0.3054671094,1.763829661,1,1.232534456,0.59779463,0.7130904687,1.207952943,1.321119187,0.8030363059,1.001577486,0.24967714,0.7677600209,0.5692188413,1.538807243,1.269398163,1.388241405
-0.966,0.380602407,0.034,0.1107232405,-0.8226179222,-0.966,-0.8709839859,0.5685945428,1,0.8384309655,-1.446756626,-0.966,-1.248589694,-1.309283678,-0.966,-1.151490496,2.880080004,2.536796327,2.722286823,-0.7681058892,-0.966,-0.825031989,1.163668319,0.613553702,0.3082479533,1.758722472,1,1.232534456,0.5950831513,0.7106715678,1.203563519,1.313643403,0.8024589556,1.000767702,0.2571529237,0.7683373712,0.5700286251,1.536809419,1.268398163,1.387165561
-0.964,0.3813643735,0.036,0.112934827,-0.8214790886,-0.964,-0.8691807064,0.5702386404,1,0.8384309655,-1.440588256,-0.964,-1.246004622,-1.301656594,-0.964,-1.149106458,2.872452921,2.534796327,2.719902784,-0.767070277,-0.964,-0.8233238482,1.162287329,0.61456032,0.3110287971,1.753651768,1,1.232534456,0.5923781192,0.708252667,1.199174095,1.306402038,0.8018816053,0.9999579178,0.2643942886,0.7689147214,0.570838409,1.534811867,1.267398163,1.386089716
